aeg,hrl,laius,pikkus,asukoht_suund,nurk,suund1,suund2,snr,rx1_rssi,rx2_rssi
1777812060.35261,1015625,58.3714246,26.5530178,28.3,-90,298.3,298.3,53.41,-64.3,-73.7
1777812060.47938,859375,58.3714246,26.5530178,28.3,-90,298.3,298.3,60.88,-66.2,-74.1
1777812060.54343,4257812,58.3714246,26.5530178,28.3,11.5,39.8,196.8,61.89,-64.4,-72.6
1777812060.5685,898438,58.3714246,26.5530178,28.3,-90,298.3,298.3,58.14,-66.3,-75.1
1777812060.68065,976562,58.3714246,26.5530178,28.3,-1.4,26.9,209.7,60.21,-64.1,-70.7
1777812060.70161,1171875,58.3714246,26.5530178,28.3,-1.9,26.4,210.2,53.18,-70.4,-77.1
1777812060.72421,4531250,58.3714246,26.5530178,28.3,1.7,30,206.6,54.4,-64.8,-69.4
1777812060.7661,1093750,58.3714246,26.5530178,28.3,-90,298.3,298.3,56.56,-64.2,-74.5
1777812060.77553,2617188,58.3714246,26.5530178,28.3,-90,298.3,298.3,47.09,-74,-84.3
1777812060.77959,1093750,58.3714246,26.5530178,28.3,-90,298.3,298.3,57.23,-64.3,-75.7
1777812060.80278,820312,58.3714246,26.5530178,28.3,0.4,28.7,207.9,61.75,-64.1,-66.9
1777812060.85435,937500,58.3714246,26.5530178,28.3,-90,298.3,298.3,55.76,-65.3,-75.8
1777812060.87769,3281250,58.3714246,26.5530178,28.3,-13.2,15.1,221.5,54.6,-75.8,-78.2
1777812060.91691,976562,58.3714246,26.5530178,28.3,-90,298.3,298.3,50.74,-73,-80
1777812061.03105,976562,58.3714246,26.5530178,28.3,-90,298.3,298.3,58.43,-66.5,-78.9
1777812061.23086,4023438,58.3714246,26.5530179,28.3,-90,298.3,298.3,43.89,-76.1,-83.3
1777812061.56064,3242188,58.3714246,26.5530179,28.3,8.7,37,199.6,50.58,-73,-81.7
1777812061.57035,3789062,58.3714246,26.5530179,28.3,-90,298.3,298.3,50.43,-76.4,-80.2
1777812061.66054,4687500,58.3714246,26.5530179,28.3,7.1,35.4,201.2,50.51,-75.7,-78.4
1777812061.8849,4531250,58.3714246,26.5530179,28.3,-2.7,25.6,211,61.27,-66.2,-70
1777812062.14498,3046875,58.3714246,26.5530179,28.3,-2.3,26,210.6,48.53,-80,-79
1777812062.20765,976562,58.3714246,26.5530179,28.3,-90,298.3,298.3,53.28,-71.6,-79.7
1777812062.23368,3828125,58.3714246,26.5530179,28.3,7.2,35.5,201.1,50.08,-78.3,-78.6
1777812062.24851,898438,58.3714246,26.5530179,28.3,-90,298.3,298.3,53.8,-70.7,-79.9
1777812062.38175,1132812,58.3714246,26.5530179,28.3,-90,298.3,298.3,49.01,-76.1,-79.1
1777812062.43202,1328125,58.3714246,26.5530179,28.3,-90,298.3,298.3,43.63,-79.7,-80.8
1777812062.4993,1250000,58.3714246,26.5530179,28.3,-40.7,347.6,249,59.79,-69.1,-71
1777812062.65073,937500,58.3714246,26.5530179,28.3,-22.9,5.4,231.2,53.24,-76.1,-71.9
1777812062.78093,859375,58.3714246,26.5530179,28.3,-13.8,14.5,222.1,52.63,-76.8,-74
1777812062.8655,2187500,58.3714246,26.5530179,28.3,-69,319.3,277.3,50.55,-76.5,-83.8
1777812062.86901,4648438,58.3714246,26.5530179,28.3,-21.7,6.6,230,49.37,-76.2,-75.3
1777812063.08243,4296875,58.3714246,26.5530179,28.3,-14.9,13.4,223.2,57.22,-75.6,-75.6
1777812063.20793,937500,58.3714246,26.5530179,28.3,-90,298.3,298.3,46.1,-78.8,-85.4
1777812063.23414,2304688,58.3714246,26.5530179,28.3,-18.6,9.7,226.9,51.42,-76.6,-74.5
1777812063.24482,4804688,58.3714246,26.5530179,28.3,-90,298.3,298.3,48.92,-77.2,-78.8
1777812063.24616,1679688,58.3714246,26.5530179,28.3,-15.3,13,223.6,57.87,-70.9,-73.7
1777812063.24739,3125000,58.3714246,26.5530179,28.3,-90,298.3,298.3,50.14,-77.2,-78.8
1777812063.48471,3554688,58.3714246,26.5530179,28.3,-18.2,10.1,226.5,56.91,-68.6,-73.2
1777812063.48617,976562,58.3714246,26.5530179,28.3,-90,298.3,298.3,52.69,-73.2,-77.6
1777812063.61446,3867188,58.3714246,26.5530179,28.3,1.4,29.7,206.9,52.76,-80.3,-74.7
1777812063.65115,1132812,58.3714246,26.5530179,28.3,-90,298.3,298.3,50.29,-75.1,-80.8
1777812063.88663,2070312,58.3714246,26.5530179,28.3,-8,20.3,216.3,57.88,-75.6,-88
1777812064.11776,3242188,58.3714246,26.553018,28.3,-90,298.3,298.3,48.92,-76,-79.9
1777812064.18244,1054688,58.3714246,26.553018,28.3,-2,26.3,210.3,48.04,-80.1,-85.8
1777812064.27079,4726562,58.3714246,26.553018,28.3,-2.1,26.2,210.4,52.62,-72.7,-78.3
1777812064.27216,4609375,58.3714246,26.553018,28.3,-2.2,26.1,210.5,57.74,-72.7,-78.3
1777812064.27345,1250000,58.3714246,26.553018,28.3,-90,298.3,298.3,50.13,-76.6,-79.6
1777812064.27468,4687500,58.3714246,26.553018,28.3,-2.2,26.1,210.5,54.19,-72.6,-78.3
1777812064.32309,1054688,58.3714246,26.553018,28.3,-90,298.3,298.3,51.64,-74.9,-78.5
1777812064.61619,4062500,58.3714246,26.553018,28.3,-7.1,21.2,215.4,52.43,-81.1,-86.3
1777812064.63002,1367188,58.3714246,26.553018,28.3,-7.4,20.9,215.7,46.72,-80.6,-86
1777812064.65336,1015625,58.3714246,26.553018,28.3,-90,298.3,298.3,48.53,-75.9,-82.6
1777812064.65593,4414062,58.3714246,26.553018,28.3,-8.9,19.4,217.2,54,-73.9,-81.2
1777812064.77096,1054688,58.3714246,26.553018,28.3,-90,298.3,298.3,53.41,-73.2,-79.8
1777812064.97635,3164062,58.3714246,26.553018,28.3,-12.9,15.4,221.2,54.52,-76.6,-82.4
1777812065.09019,937500,58.3714245,26.553018,28.3,-90,298.3,298.3,55.58,-69.7,-77.8
1777812065.26921,4960938,58.3714245,26.553018,28.3,-0.5,27.8,208.8,47.98,-66,-75.3
1777812065.31661,976562,58.3714245,26.553018,28.3,-90,298.3,298.3,54.44,-69.9,-80.2
1777812065.37932,4843750,58.3714245,26.553018,28.3,-90,298.3,298.3,46.85,-74.1,-82.7
1777812065.40781,1054688,58.3714245,26.553018,28.3,-90,298.3,298.3,57.82,-67.7,-78.3
1777812065.49617,1093750,58.3714245,26.553018,28.3,-90,298.3,298.3,51.44,-71.5,-79.8
1777812065.50666,3671875,58.3714245,26.553018,28.3,-90,298.3,298.3,57.84,-68.3,-76.2
1777812065.64664,898438,58.3714245,26.553018,28.3,-90,298.3,298.3,48.36,-74.9,-81.7
1777812065.74496,820312,58.3714245,26.553018,28.3,-90,298.3,298.3,55.21,-68.9,-74.5
1777812066.10681,4414062,58.3714245,26.553018,28.3,-8.1,20.2,216.4,55.8,-76.7,-80.4
1777812066.11758,898438,58.3714245,26.553018,28.3,-90,298.3,298.3,54.42,-71.3,-73.8
1777812066.25561,1601562,58.3714245,26.553018,28.3,1.3,29.6,207,56.69,-74.1,-79.7
1777812066.3437,976562,58.3714245,26.553018,28.3,-90,298.3,298.3,51.13,-72,-76.4
1777812066.44734,859375,58.3714245,26.553018,28.3,5.2,33.5,203.1,49.47,-77.6,-74.1
1777812066.52115,2656250,58.3714245,26.553018,28.3,-90,298.3,298.3,52.34,-80.7,-75.6
1777812066.53429,1054688,58.3714245,26.553018,28.3,-90,298.3,298.3,51.28,-74.1,-83.2
1777812066.57312,4023438,58.3714245,26.553018,28.3,-13.3,15,221.6,51.23,-80.2,-77.1
1777812066.61083,2656250,58.3714245,26.553018,28.3,-90,298.3,298.3,53.04,-72.2,-74
1777812066.61221,2382812,58.3714245,26.553018,28.3,17.1,45.4,191.2,54.4,-72.2,-74
1777812066.74901,2890625,58.3714245,26.553018,28.3,-8.2,20.1,216.5,49.69,-78.8,-77.1
1777812066.75037,2656250,58.3714245,26.553018,28.3,-8.2,20.1,216.5,56.05,-79.2,-77.6
1777812066.85776,859375,58.3714245,26.553018,28.3,-90,298.3,298.3,50.95,-75.2,-76
1777812066.89755,820312,58.3714245,26.553018,28.3,-90,298.3,298.3,56.87,-68.6,-75.3
1777812066.99486,1210938,58.3714245,26.553018,28.3,-90,298.3,298.3,50.22,-75.9,-80.8
1777812067.04884,820312,58.3714245,26.553018,28.3,-90,298.3,298.3,56.1,-71.7,-83.4
1777812067.15087,3906250,58.3714245,26.553018,28.3,17.1,45.4,191.2,48.6,-73.9,-84.1
1777812067.20222,1015625,58.3714245,26.553018,28.3,-90,298.3,298.3,53.02,-75,-79.5
1777812067.21483,4414062,58.3714245,26.553018,28.3,-11.7,16.6,220,53.51,-76.8,-80.3
1777812067.34113,1601562,58.3714245,26.553018,28.3,-90,298.3,298.3,56.57,-71.1,-73.9
1777812067.44286,898438,58.3714245,26.553018,28.3,-90,298.3,298.3,48.63,-74.3,-77.3
1777812067.53256,3945312,58.3714245,26.553018,28.3,13.8,42.1,194.5,49.54,-79.3,-78.2
1777812067.58285,976562,58.3714245,26.553018,28.3,-90,298.3,298.3,47.6,-74.9,-76
1777812067.62039,3750000,58.3714245,26.553018,28.3,4.9,33.2,203.4,58.73,-68.9,-71.8
1777812067.68356,1015625,58.3714245,26.553018,28.3,-90,298.3,298.3,55.56,-71.4,-77.4
1777812068.05821,976562,58.3714244,26.553018,28.3,15.5,43.8,192.8,56.88,-69.9,-78.1
1777812068.09873,1210938,58.3714244,26.553018,28.3,5,33.3,203.3,52.84,-75.8,-79.1
1777812068.1962,898438,58.3714244,26.553018,28.3,-90,298.3,298.3,54.15,-69.7,-77.1
1777812068.19875,898438,58.3714244,26.553018,28.3,17.5,45.8,190.8,53.66,-69.7,-77.1
1777812068.26102,976562,58.3714244,26.553018,28.3,-90,298.3,298.3,53.71,-71.1,-76.8
1777812068.39995,1601562,58.3714244,26.553018,28.3,3.7,32,204.6,50.32,-67,-72.7
1777812068.4099,1640625,58.3714244,26.553018,28.3,-90,298.3,298.3,55.03,-67.1,-74.6
1777812068.52392,3046875,58.3714244,26.553018,28.3,-8,20.3,216.3,56.75,-76.3,-88.3
1777812068.52646,859375,58.3714244,26.553018,28.3,-90,298.3,298.3,54.57,-70.1,-79.3
1777812068.63775,2617188,58.3714244,26.553018,28.3,-4.4,23.9,212.7,55.51,-67,-74.8
1777812068.63921,976562,58.3714244,26.553018,28.3,-90,298.3,298.3,57.7,-67.5,-77.5
1777812068.78217,976562,58.3714244,26.553018,28.3,17,45.3,191.3,50.21,-64.5,-71.5
1777812068.84751,937500,58.3714244,26.553018,28.3,16.7,45,191.6,59.59,-66.2,-71.9
1777812068.90321,4023438,58.3714244,26.553018,28.3,-4.4,23.9,212.7,56.34,-76.4,-90.8
